full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
Halo teman teman My Day Surabaya dan sekitarnya! Nanti aku bakal jualan cookies ini jugaa ya di venue.. Murah kokkkk cuma 5k/pcs lumayan bisa ngeganjel perut biar ga kelaparan xixi #DAY6_FOREVER_YOUNG_Indonesia #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_SURABAYA https://t.co/SVgiA0RoUq,1.84637907486607E+018,2024-10-16 02:34:10+00:00,yunbobsan,1.06000789920261E+018,in,,0,1,3,1,https://x.com/yunbobsan/status/1846379074866073949,,0,yunbobsan,
@eluvyu_ Yang bilang flop gue tanyain idol lu pada emang udah pernah konser di 3 kota Indonesia dalam satu tour? 4 hari pula dan sold out! DAY6 ini boss yang bukan My Day aja tertarik buat nonton bahkan pengen idol mereka juga bisa konser bukan cuma di Jakarta doang,1.84639816224171E+018,2024-10-16 03:50:00+00:00,D2gh_arief,196087320,in,Jakarta Capital Region,0,0,0,6,https://x.com/D2gh_arief/status/1846398162241716353,eluvyu_,1,D2gh_arief,eluvyu_
Yang mau freebies sekarang aku di tangga2 samping sbux yaa ️ #DAY6_FOREVER_YOUNG_SURABAYA https://t.co/dcdFjpFwAf,1.84640636789848E+018,2024-10-16 04:22:37+00:00,ranishabrina,126569072,in,"Malang, Indonesia",0,4,1,3,https://x.com/ranishabrina/status/1846406367898480714,,0,ranishabrina,
HAII kita udah di lokasi yaaa kita didepan k3mart persiss yuuk yg haus atau mau nitipin barangg!! #DAY6 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6inSURABAYA #DAY6_FOREVER_YOUNG_SURABAYA https://t.co/l4WVA54mJJ,1.846418018488E+018,2024-10-16 05:08:55+00:00,gyunitoo,1.70363035346914E+018,in,03l,0,0,0,0,https://x.com/gyunitoo/status/1846418018488013249,,0,gyunitoo,
Lucu bgt pas ini wkwk tp rispek sih myday tetep jamming dan nyemangatin. Tenang aja desik myday got your back! #DAY6 #DAY6_3RD_WORLDTOUR #DAY6inBALI #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali #SUNGJIN #성진 #YoungK #영케이 #WONPIL #원필 #DOWOON #도운 #데이식스 https://t.co/cwLs5aOCyp,1.84642231349715E+018,2024-10-16 05:25:59+00:00,DeisikseuJombie,1.65126395358937E+018,in,,0,1,1,2,https://x.com/DeisikseuJombie/status/1846422313497161970,,0,DeisikseuJombie,
Yang bilang day6 flop karna konser di venue kecil bilang aja lo iri sat karna idol lo gabisa konser keliling Indo,1.84642785017984E+018,2024-10-16 05:47:59+00:00,eucatastrophena,872004055,in,,86,33,585,2568,https://x.com/eucatastrophena/status/1846427850179858818,,0,eucatastrophena,
haiii myday surabaya yang masih cari makan siang aku stay di graha pena depan crunchaus yaa yuk larisin&gt;&lt; #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Surabaya https://t.co/3JYJ2MlOrZ,1.84643036699712E+018,2024-10-16 05:57:59+00:00,cachoonne,8.77737074174024E+017,in,24,0,1,0,2,https://x.com/cachoonne/status/1846430366997139601,,0,cachoonne,
ga pernah kebayang kaki mungil ini melangkah sedemikian jauh dari kota kecil mengadu nasib di Jakarta mengejar impian bucket list ke Bali... bonus ketemu DAY6 full member pertama kali. #DAY6 #데이식스 #DAY6inBali #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/qM5N6E6HJz,1.84644548407824E+018,2024-10-16 06:58:03+00:00,pilafwyu,1051944924,in,caratday fan-account.,1,4,2,36,https://x.com/pilafwyu/status/1846445484078256497,,0,pilafwyu,
gue nangis hebat begitu besar cinta Allah swt ke diri gue yang masih banyak kurangnya ini... ditambah dengerin sungjin ngomong kalian berhak untuk bahagia lakukan apapun yang kalian mau! #DAY6 #데이식스 #DAY6inBali #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/FmHam0hxCu,1.84644555979382E+018,2024-10-16 06:58:21+00:00,pilafwyu,1051944924,in,caratday fan-account.,1,1,1,9,https://x.com/pilafwyu/status/1846445559793832142,,0,pilafwyu,
Guysss email hasil cek konfirmasi pembayaran dari mecimashop tuh berapa lama sih? #DAY6_FOREVER_YOUNG_JAKARTA,1.84645096740507E+018,2024-10-16 07:19:50+00:00,madedidu,117402549,in,storybrooke,0,1,0,1,https://x.com/madedidu/status/1846450967405076547,,0,madedidu,
Myday Surabaya yang masi cari makan siang aku di depan K3MART yaa #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Surabaya https://t.co/6B7uj8IziD,1.84645875140418E+018,2024-10-16 07:50:46+00:00,loey__kkuma,1.40290609391155E+018,in,,0,0,2,2,https://x.com/loey__kkuma/status/1846458751404196288,,0,loey__kkuma,
Guys aku disekitaran famima yaa... #DAY6_FOREVER_YOUNG_Indonesia #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_SURABAYA https://t.co/jriKWV9FTz,1.84646285556001E+018,2024-10-16 08:07:05+00:00,yunbobsan,1.06000789920261E+018,in,,0,0,0,0,https://x.com/yunbobsan/status/1846462855560024354,,0,yunbobsan,
sudah tau tercepot2 masih membuat hand banner sebelum berangkat #DAY6_FOREVER_YOUNG_Indonesia #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_SURABAYA https://t.co/PTqynpen4y,1.84646595367841E+018,2024-10-16 08:19:23+00:00,soobprise,1.08485621930143E+018,in,"Semarang, Jawa Tengah",0,0,0,1,https://x.com/soobprise/status/1846465953678426575,,0,soobprise,
Menunggu masuk venue wedding #DAY6_FOREVER_YOUNG_Surabaya #DAY6_FOREVER_YOUNG_Indonesia https://t.co/3eYhlaiUFX,1.84646914475948E+018,2024-10-16 08:32:04+00:00,lilzorion,4330440914,in,Heaven,0,1,0,0,https://x.com/lilzorion/status/1846469144759488653,,0,lilzorion,
ya ampun scnya monster nangislah aku cuma bisa dengerin dari luar #DAY6inSBY #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Surabaya,1.84648636673947E+018,2024-10-16 09:40:30+00:00,prischachan_,1.6834922362085E+018,in,,0,1,1,1,https://x.com/prischachan_/status/1846486366739476541,,0,prischachan_,
first row blue alhamdulillah #DAY6inSBY #DAY6_FOREVER_YOUNG_Surabaya #DAY6_FOREVER_YOUNG_INDONESIA https://t.co/aKhHADBmrl,1.84649547081599E+018,2024-10-16 10:16:41+00:00,hyunxxhyun,489985873,in,nowhere,0,2,3,9,https://x.com/hyunxxhyun/status/1846495470815990010,,0,hyunxxhyun,
Beneran ini DAY6 di Surabaya????? Masih gak nyangka bangeett #DAY6inSBY #DAY6_FOREVER_YOUNG_Surabaya #DAY6_FOREVER_YOUNG_INDONESIA https://t.co/j4IHxgHGuv,1.84649587518466E+018,2024-10-16 10:18:17+00:00,reddianthus,1.33573549506253E+018,in,,1,0,7,22,https://x.com/reddianthus/status/1846495875184672816,,0,reddianthus,
